koi_disposition,koi_period,koi_duration,koi_depth,koi_ror,koi_sma,koi_incl,koi_teq,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_smass,ra,koi_imag,koi_zmag,koi_fwm_stat_sig,koi_fwm_sdec,koi_dicco_msky,koi_dikco_msky
0,-0.059139505,1.907003726,3.413583193,0.071657593,0.229379071,0.544649807,-0.5730552,-0.183709733,-0.347761096,0.470682006,9.802569702,0.760817909,-0.453551324,-0.746089551,-2.585357511,-0.417784138,-0.889079325,0.965167999,0.213489187,-0.581578897,-1.471701498,-1.568583885,-0.528058325,1.854470201,-0.627040434,-0.593929295
0,0.065411673,1.212347871,3.049590577,0.088728814,0.347935611,0.502250814,-0.753794365,-0.051334083,0.627471099,-0.659279479,-0.002520142,0.976332195,-0.453551324,-0.746089551,-2.585357511,0.322310704,0.29137165,-0.512299582,-0.228712538,0.278566435,1.072065654,1.133731887,-0.528058325,1.848737974,-0.623103781,-0.565509371
0,-0.450384487,-0.360887691,5.062255627,0.112553799,-0.567077686,0.428799038,0.031223332,-0.332983513,0.354528755,-0.150237424,3.758549915,1.056332871,-0.453551324,0.617141478,-0.348129569,-0.487923845,0.791829003,-2.271189559,-0.926779413,0.197437211,-1.342344508,-1.427796371,-0.528058325,-12.25938708,-0.625526337,-0.579114653
0,-0.450384649,-0.596595789,-0.332345106,-0.092272153,-0.557620184,0.40550945,0.268579585,-0.326528723,0.184323136,-0.112944965,-0.278891573,-0.360964419,-0.453551324,0.613685886,0.681497359,0.024821601,0.544966632,0.12090081,-0.186995394,0.199697993,0.680950992,0.722632346,1.763765417,-1.506391447,-0.169480233,-0.139815187
0,-0.285679374,-0.001471985,-0.328089604,-0.038656989,-0.169524843,-0.056102122,-0.639471399,-0.332812485,-0.350827864,0.444577286,-0.279155447,-0.357972704,-0.453551324,-0.654516364,1.079222608,-0.259365144,0.594339106,0.331967607,-0.284335397,0.367094772,0.804220594,0.823194856,-0.528058325,-1.524986491,0.511863546,0.419513108
0,0.128104647,0.262692311,1.615031446,0.050171174,0.406707229,0.515985699,-0.765771056,0.212235596,0.648938474,-0.756239871,0.597084931,0.555497615,-0.453551324,-0.720172611,-0.655743728,0.414217907,0.27117382,-1.215855573,-0.362207399,0.480554858,-0.241288251,-0.241963251,-0.528058325,-1.504531635,-0.604026155,-0.595138653
0,-0.400558467,-0.008869734,1.058336857,0.058954061,-0.374549971,0.272937951,0.123770495,-0.298777716,0.970949104,-1.220530976,0.197291714,-0.121627218,-0.453551324,-0.246756512,-2.585357511,1.287336331,-0.215818312,0.191256409,0.883744632,0.527867083,-0.812741775,-0.804308808,-0.528058325,-1.51791978,-0.627343254,-0.587277823
0,-0.168783112,0.233559543,5.115783953,0.121314165,-0.003005258,0.521957389,-0.713509129,0.013782087,-0.245024371,0.341090714,2.392475482,1.422430146,-0.453551324,-0.746089551,-2.585357511,-0.364574705,0.322790498,0.12090081,-0.562449689,-1.435706003,0.438977329,0.428989816,-0.528058325,-1.485021439,-0.619469948,-0.59785971
0,-0.455510816,0.779529253,-0.331836586,-0.056263796,-0.560322327,-4.371841878,3.068947846,-0.370418754,1.010817087,-1.252229565,-0.278877477,-0.306448724,0.661048345,0.921233571,0.156380132,1.199057045,-2.08972813,-0.160521586,2.758234964,0.584136128,-0.923075678,-0.933028821,-0.523798429,-1.103386759,-0.569201918,-0.560067257
0,-0.448873743,0.603261712,0.003828839,-0.036667048,-0.521816784,-1.326280406,3.556725832,-0.367361908,-2.522099543,2.45091154,-0.062017136,1.365033539,-0.453551324,0.247393138,-0.711946071,-1.379181849,-4.650364181,0.402323207,2.952914969,0.585060228,-2.756140311,-3.022315532,-0.528058325,-12.25938708,-0.526807194,-0.360523109
0,-0.444213228,-0.046864001,-0.33310949,-0.093535225,-0.542082859,-0.334980006,-0.001440372,-0.360133191,0.167455912,-0.06446477,-0.278601076,-0.352321687,-0.453551324,0.223203995,-0.435992566,-0.357318873,0.551699242,-0.934433176,-0.729318265,1.044169414,-1.263969391,-1.336887862,-0.528058325,-1.08992805,0.978205511,1.039309327
0,-0.272360976,0.608160028,-0.331269186,-0.090989336,-0.13912573,0.415064153,-0.604630114,-0.280493334,0.237991574,-0.178206767,-0.278868632,-0.359191551,-0.453551324,-0.65624416,0.456125962,0.150589352,0.538234021,-0.160521586,-0.186995394,1.087320032,0.857485237,0.918930366,-0.528058325,-1.086338501,1.42032192,1.405140266
0,-0.239093111,0.740170353,4.644734686,0.114870769,-0.086771703,0.49389045,-0.64709293,-0.179300854,0.101520402,-0.01318764,7.347539196,1.854234347,-0.453551324,-0.746089551,-2.585357511,-0.104574066,0.435000666,0.402323207,-0.256523967,1.226303375,-0.529678245,-0.52353828,-0.528058325,-1.080488197,-0.615836114,-0.552811107
0,3.952825504,0.950036604,-0.330112974,-0.090107591,3.545246745,0.541663963,-1.000949728,1.756333587,0.780809494,-0.963213014,-0.279166301,-0.35941316,-0.453551324,-0.740906163,-0.711946071,0.710497705,0.244243379,-0.723366379,-0.050719391,-0.29354184,-0.066275853,-0.036011231,3.633859511,-1.075830452,-0.19370579,-0.197259715
0,-0.43795526,-0.13341336,1.272450161,0.065168228,-0.503577316,0.043625087,0.251158942,-0.336418819,0.711807216,-0.80099082,2.797249059,1.179103991,-0.453551324,-0.001409483,-0.711946071,0.772172275,0.2577086,-0.019810388,0.285798903,-0.253797129,-0.038121685,0.012258774,-0.528058325,-0.897263704,-0.618864309,-0.593626955
0,-0.355986602,2.299730852,-0.332039994,-0.09197721,-0.305983083,0.507625335,-0.291058552,-0.347848436,-0.663638191,0.741052329,-0.279194922,-0.339468393,-0.453551324,-0.557759789,-0.711946071,-0.458900518,-0.583867666,0.613390004,-0.317709112,1.153023736,-0.268681496,-0.304714258,-0.515278638,-0.903293895,-0.093775369,-0.100511037
0,-0.355993164,3.343172637,-0.332412551,-0.091379611,-0.301254332,-2.423876874,-0.214843241,-0.369319779,0.602936955,-0.648091742,-0.278501769,-0.327612337,-0.453551324,-0.552576401,0.473923371,0.265473355,-0.444727057,-0.512299582,-0.198119966,1.154301478,-0.796001459,-0.82361681,-0.519538534,-0.901646233,-0.402651216,-0.396803863
0,-0.459937693,0.122063249,-0.201719932,0.022579493,-0.605245461,-3.461159281,0.89354513,-0.368966658,-0.622236824,0.7224061,-0.278503665,-0.239301342,-0.453551324,2.985949768,-0.711946071,-0.432295801,0.221801346,0.472678806,-0.551325118,1.274411293,0.25483385,0.214992795,-0.528058325,-0.907337392,-0.602814877,-0.540717522
0,-0.446378751,0.337143836,0.662227246,0.051578324,-0.54681161,-0.857502807,0.713894755,-0.361027944,-0.350827864,0.444577286,0.006807686,-0.130380754,-0.453551324,0.088435908,-0.48095444,-0.626993954,-1.180825764,-1.286211172,-0.554106261,-1.918065035,-0.996885254,-1.094733337,-0.528058325,-0.529605007,-0.628251712,-0.537996465
0,4.242963832,0.340979174,-0.327350913,-0.088308315,4.210311781,0.541663963,-0.920379257,3.084802908,0.932614505,-1.158066108,-0.278924022,-0.361629245,-0.453551324,-0.740906163,-0.711946071,1.136173169,-0.516541565,0.191256409,1.020020636,-1.153552451,-0.293031047,-11.23545686,0.400598879,-0.538930805,0.039465192,0.486027824
0,-0.453072627,0.465950864,-0.332937129,-0.093278538,-0.576197419,0.346986896,0.155345409,-0.368950949,-1.395062337,1.360107136,-0.279187373,-0.353651338,-0.453551324,0.916050183,-0.554204828,-0.791459475,0.520280394,-0.301232784,-0.843345125,-0.415064117,-1.207661055,-1.299076358,0.758430095,-0.52757931,-0.581314696,-0.517739711
0,-0.445900303,-0.396784732,-0.333156595,-0.093725889,-0.541407324,0.400732099,0.683408631,-0.340872094,0.678072769,-0.913800507,-0.27909393,-0.360521202,-0.453551324,0.295771426,0.800458985,0.564171764,-0.444727057,-1.567633568,-0.301022254,-0.117087198,-0.633163837,-0.640995292,2.858558543,-0.537798738,-0.502581637,-0.511692918
0,-0.458539181,-0.554793477,-0.106439512,0.035476158,-0.593761351,-1.154892927,0.990447453,-0.360575787,0.478732855,-0.429930861,0.636600036,1.383094633,-0.453551324,0.739814993,-2.585357511,0.327147925,0.266685413,0.543034405,0.049401754,-0.034526567,-1.142221636,-11.23545686,-0.528058325,-0.522848903,-0.584342891,-0.558857899
0,-0.445541257,-0.01005912,1.625737111,0.069200866,-0.525532231,-0.155232162,0.961050119,-0.350531329,1.085952901,-1.416316382,0.920105088,0.631730946,-0.453551324,0.288860242,-2.585357511,1.478406568,-0.415552413,-0.65301078,0.83368406,1.048455216,-0.545657638,-0.547673282,-0.528058325,-0.299834955,-0.626737615,-0.576393597
0,-0.306958909,-0.166609863,0.338916159,0.048687511,-0.176955737,0.415661322,-0.184357117,-0.180397098,0.354528755,-0.30779806,1.550656543,1.791851549,-0.453551324,-0.618232648,0.99604314,-0.053783243,-1.15838373,-0.512299582,0.294142332,-1.92500736,-10.69561577,-11.23545686,-0.528058325,-0.288229611,-0.59039928,-0.43913141
0,-0.460670761,-0.692407418,-0.325862825,-0.087458348,-0.626187072,0.234121971,-0.457643444,-0.350844151,1.263825439,-0.705895052,-0.279134776,-0.359967181,-0.453551324,-0.46273101,-0.711946071,-3.022627748,1.74112703,0.472678806,-2.364630305,-1.165763619,1.377956888,1.005816374,2.151415901,-0.27216367,0.826795782,0.752086689
0,-0.460389364,-0.434707175,-0.333197276,-0.093791295,-0.605245461,-1.08203832,1.722114433,-0.368343063,0.736341359,-0.886763474,-0.278964648,-0.35708627,-0.453551324,3.345331332,-0.103649376,0.485566919,-0.343737905,-0.512299582,-0.070187391,-0.105126527,-0.640012148,-0.632950291,-0.515278638,-0.286009075,0.287777148,0.28346028
0,-0.336278523,-0.310002667,3.274409546,0.094309594,-0.274232899,0.502250814,-0.50228384,-0.062610705,-0.406029686,0.516365268,1.721746487,0.896331519,-0.453551324,-0.746089551,-2.585357511,-0.415365527,0.145498431,0.754101202,-0.481796545,-0.094456227,0.659645135,0.653445339,-0.528058325,-0.267030429,-0.62916017,-0.598162049
0,-0.460389495,-0.126300029,-0.332747639,-0.092893816,-0.604569925,0.528526247,1.122191061,-0.370527354,0.478732855,-0.429930861,-0.278801504,-0.350105602,-0.453551324,3.336692353,-2.585357511,0.266682661,0.423779649,0.472678806,0.060526326,-0.087073953,0.806503364,0.875487361,-0.528058325,-12.25938708,-0.287579822,-0.284938204
0,-0.329409673,-0.175240091,3.210175555,0.071608848,-0.24146941,0.518374375,-0.514260532,-0.113108248,0.184323136,-0.112944965,1.677231413,1.873181876,-0.453551324,-0.746089551,-2.585357511,0.132449773,0.504570971,0.191256409,-0.100779964,0.901268646,0.906945262,0.96398237,-0.528058325,0.060527729,-0.602814877,-0.594231634
0,-0.45623218,-0.399513998,-0.332930705,-0.093165621,-0.581939474,-0.07401719,1.223448545,-0.361355793,0.759342119,-1.133826011,-0.278904968,-0.359856377,-0.453551324,1.479311673,-0.711946071,1.003149587,-0.146248008,-1.356566771,0.018809182,1.498582321,-0.283899965,-0.250008252,-0.434340625,0.052333284,-0.475327886,-0.463318579
0,-0.460949169,-0.811489637,-0.33293927,-0.091425888,-0.604907693,0.507625335,2.5877026,-0.227422863,0.7133406,-0.739458264,-0.277759226,-0.361961658,-0.453551324,3.842936575,-0.711946071,0.518218162,-1.070859798,0.12090081,0.761374343,1.541932915,-2.035545787,-11.23545686,-0.528058325,0.047188543,2.287596847,2.272250293
0,-0.402523254,0.180142046,1.861261744,0.035393475,-0.409002299,0.446116936,-0.044991978,-0.304665328,0.555402053,-0.573506825,2.766947659,3.230312453,-0.453551324,-0.09298267,-2.585357511,0.261845439,-0.305586447,-0.371588383,-0.209244538,1.813698238,-0.783826683,-0.82120331,-0.528058325,0.05944171,-0.61825867,-0.592115257
0,0.006867611,2.030237303,2.011141057,0.041271667,0.294230512,0.492098943,-0.457643444,-0.184975365,-0.300226194,0.395164778,2.281176049,3.255132607,-0.453551324,-0.699439059,-0.711946071,-0.565319384,-1.791249081,-1.708344766,-0.042375962,1.826321988,-1.413871314,-1.546862383,-0.528058325,0.059494881,-0.615533295,-0.606929898
0,-0.443404006,-0.44316072,-0.113933478,0.026215685,-0.504252852,-0.265111243,1.245224348,-0.343168399,1.136554571,-1.235447959,0.724211252,1.19417337,-0.453551324,0.183464687,-0.396463584,1.243801341,-1.037196748,0.8948124,1.962828088,-0.615806374,-2.244799741,-2.292633958,-0.528058325,0.39634371,-0.62370942,-0.523786503
0,-0.321775665,-0.195205396,0.433126012,-0.0084463,-0.222554407,0.452685794,-0.464176185,-0.182302717,0.510933918,-0.501718843,0.338871785,0.717604248,-0.453551324,-0.60441028,-0.627267874,0.338031673,0.304836871,0.12090081,-0.028470248,-0.551580387,0.206895672,0.199707293,-0.528058325,0.379729935,-0.627646073,-0.586975484
0,-0.450226333,-0.325869762,5.394131247,0.125264736,-0.555931344,0.374456666,0.493959145,-0.334860172,0.510933918,-0.501718843,4.155493861,0.452228045,-0.453551324,-0.746089551,-2.585357511,0.279985019,0.149986838,0.050545211,-0.117466821,-0.507697226,0.694647614,0.736308847,-0.528058325,0.402724079,-0.604934614,-0.608441597
0,-0.452117237,-0.458839639,-0.333101996,-0.093506224,-0.551202593,-0.149260473,1.442295364,-0.355147162,0.970949104,-1.220530976,-0.278748167,-0.354870185,-0.453551324,0.795104464,0.208273629,1.342964375,-0.675880004,0.261612008,1.303697214,0.350431506,-1.263969391,-1.274136855,-0.528058325,0.380641157,0.024324219,0.038565188
0,-0.435175135,-0.433471823,0.096968126,0.043340588,-0.513034818,0.059748648,0.08457405,-0.321986656,0.474132703,-0.459764827,0.796582571,-0.028994856,-0.453551324,-0.073976914,-0.711946071,0.104635751,0.100614363,-1.708344766,-0.734880551,-1.367078439,-0.44293297,-0.447915272,-0.528058325,0.411298173,-0.628554531,-0.566416389
0,-0.391175827,-0.269075156,4.5483837,0.110517273,-0.41035337,0.489113098,-0.64382656,-0.198322896,-3.239723233,2.919864203,2.981860212,3.033634891,-0.453551324,-0.746089551,-2.585357511,-1.766159544,0.668397817,1.176234797,-0.982402271,-1.123598147,-0.353144,-0.562154284,-0.528058325,0.816739897,-0.608871267,-0.505041447
0,-0.395554525,0.339542718,-0.332061405,-0.09183344,-0.40393578,0.199486174,-0.394493616,-0.336227574,-1.040850643,1.122367715,-0.279087435,-0.361075224,-0.453551324,-0.514564889,-0.711946071,-0.616110206,0.307081074,0.824456801,-0.570793118,1.241514183,0.643665742,0.651836339,3.608300139,0.807946058,-0.263354265,-0.411920844
0,-0.453281486,-0.071556683,1.133276513,0.033918143,-0.557282416,-0.496812782,1.689450728,-0.360529341,1.085952901,-1.416316382,0.187282892,0.205688566,-0.453551324,0.613685886,-0.711946071,1.601755709,-0.776869156,-0.441943983,1.281448071,1.354654307,-0.474130832,-0.455960273,-0.528058325,0.823978805,-0.628554531,-0.591812917
0,-0.39072657,0.048947628,-0.329791804,-0.089854298,-0.368807916,0.433576389,-0.264927588,-0.308838566,0.510933918,-0.501718843,-0.278475281,-0.354759381,-0.453551324,-0.524931665,-0.308787929,0.439613318,0.374407175,0.261612008,0.127273756,1.384680183,1.156528159,1.235903398,-0.528058325,0.826874557,0.060662554,0.09298632
0,-0.457082792,-0.563988234,-0.333399614,-0.095088921,-0.650506362,-4.829870436,-1.277502426,-0.378096555,-3.919012325,-3.775064367,-0.279068176,-0.370825999,-0.453551324,1.208047704,-0.711946071,-6.927474553,-9.659426113,0.472678806,-2.859673746,1.456216872,-0.301401205,-0.277361255,-0.396001566,0.815074718,-0.496525248,-0.448201598
0,-0.42141061,-0.190663322,2.450073328,0.054891806,-0.460680791,0.4276047,0.098728322,-0.295015655,0.725607672,-0.953889899,4.940057408,5.991554613,-0.453551324,-0.281312432,-2.585357511,0.634311471,-0.0744335,-1.145499974,-0.217587967,-1.990757375,-0.888073198,-0.907284818,-0.528058325,0.831415328,-0.626434795,-0.578509974
0,-0.455650812,-0.206036276,7.492441619,0.163204107,-0.563700006,0.395357578,2.828325223,-0.352872714,0.37599613,-0.992114669,3.011928157,3.76527542,-0.453551324,1.367004934,-2.585357511,2.760270183,-1.19204678,-0.230877185,2.299346382,0.355582468,-0.302162128,-0.240354251,-0.528058325,1.204985747,-0.619469948,-0.599976087
0,-0.402493894,0.002623352,1.839850414,0.032457002,-0.416095425,0.502847983,-0.250773316,-0.288211433,0.184323136,-0.112944965,3.033292667,2.253683705,-0.453551324,-0.417808314,-2.585357511,-0.088853097,0.183649888,-0.019810388,-0.431735972,-0.324639165,-0.089103557,-0.093935236,-0.528058325,1.24326398,-0.627040434,-0.577905295
0,-0.448286875,-0.48112913,0.413855815,0.050220845,-0.541745091,-0.051324771,0.60392695,-0.335865574,0.839078084,-1.027542504,0.929577047,1.007246583,-0.453551324,0.44436188,-0.711946071,0.963242512,0.172428871,-0.019810388,0.430418335,0.320746643,-0.224547934,-0.171167244,-0.528058325,1.835493839,-0.623103781,-0.554625144
0,-0.283066047,5.303504416,-0.322693948,-0.007484958,-0.059412501,-2.390435414,0.079130099,-0.366792613,1.136554571,-1.406060956,-0.276626046,-0.199744221,-0.453551324,-0.628599424,1.157531206,1.484453095,-1.270593899,-0.160521586,1.768148083,0.643196418,-2.14131415,-2.194484948,-0.528058325,1.840110221,-0.596455669,-0.575184238
0,-0.443184668,-0.226382242,4.141568424,0.092133309,-0.536003037,0.435965065,0.073686148,-0.328335988,-0.053351377,0.149966865,7.29174349,1.286140906,-0.453551324,-0.018687443,-2.585357511,-0.149318362,0.408070226,-0.65301078,-0.590261119,-1.206447164,-0.794479612,-0.804308808,-0.528058325,1.868207099,-0.628857351,-0.604813521
0,-0.443184824,-0.512419456,-0.332039994,-0.091905634,-0.53228759,0.421633011,0.004003579,-0.321474392,-0.245024371,0.341090714,-0.279113054,-0.360964419,-0.453551324,-0.020415239,-0.193573125,-0.220667374,0.607804326,-0.019810388,-0.337177112,-1.206165093,0.76389165,0.774924851,-0.528058325,1.865935643,1.853353744,1.88586026
0,-0.435073128,-0.352780332,0.308940296,0.059207663,-0.507292764,0.03645906,-0.017772224,-0.325388084,0.474132703,-0.459764827,0.20370724,0.698213502,-0.453551324,-0.130994181,-0.69864485,0.109472972,0.441733276,-0.934433176,-0.473453116,0.887971292,1.0865232,1.129709387,-0.528058325,1.887804686,-0.616441753,-0.595440993
0,3.724040112,2.448260423,-0.323047235,-0.015675491,3.192279269,0.456268808,-1.036879803,-0.055712227,-1.066918171,1.125164649,-0.2784351,-0.353872947,0.661048345,-0.737450571,1.160716005,-0.477040097,0.152231041,1.035523598,-0.453985115,1.17798706,0.707583313,0.703324344,-0.528058325,-0.580324111,-0.629765809,-0.623558577
0,-0.457823425,-0.577059985,-0.332934988,-0.093209739,-0.590045904,0.234121971,1.198406371,-0.354054334,0.431197952,-0.395435337,-0.278916434,-0.358859139,0.661048345,1.332449015,-0.711946071,0.261845439,-0.242748753,0.402323207,0.029933754,0.18173804,0.398648386,-11.23545686,2.002319561,-0.347830028,1.468773033,1.483748567
0,-0.446756281,0.211367731,4.109451428,0.109915354,-0.514723658,0.08602408,1.663319765,-0.352951329,1.329760949,-1.733302277,9.328633849,1.126693576,-0.453551324,-0.746089551,-2.585357511,2.21850141,-0.945184409,0.824456801,2.530181244,-1.048480834,-1.472462421,-1.460780874,-0.528058325,-1.489749853,-0.616138934,-0.599976087
0,-0.456443508,0.743761493,-0.331708118,-0.090113762,-0.584641617,-4.002791487,0.877213278,-0.371176904,0.510933918,-0.501718843,-0.277960999,-0.333595767,-0.453551324,1.548423512,0.555978792,0.219519754,0.031044059,-0.019810388,-0.19255768,-0.923156906,0.5158306,0.527943326,-0.528058325,-1.471294564,2.516528357,2.547984026
0,-0.432711338,-0.359976978,-0.065757985,0.031095204,-0.490742135,-0.080586048,0.286000227,-0.333301526,0.770075806,-0.911935884,0.88682592,0.46796225,-0.453551324,-0.124082998,-0.711946071,0.737102421,-0.10809655,-0.723366379,-0.020126819,-0.517559202,-1.604102181,-1.634552892,-0.528058325,-1.497307996,-0.577983682,-0.590603559
0,-0.439180984,-0.243083918,-0.332626664,-0.092696674,-0.469124989,0.30637941,1.569683812,-0.342443034,-0.691239102,0.843606589,-0.278399073,-0.35110284,-0.453551324,0.041785417,0.506708071,-0.492761066,-2.572231856,0.718923403,3.631513843,-0.424404051,-0.675014627,-0.775346805,-0.528058325,-1.472975852,0.097000889,0.041588584
0,-0.336346709,-0.399778306,1.058336857,0.116183821,-0.263424325,0.459254652,-0.346586849,-0.065479379,-0.893645784,0.981588685,1.67179465,3.353859202,-0.453551324,-0.583676729,-0.711946071,-0.704389493,-0.714031462,0.965167999,-0.262086253,-0.2983981,-0.738932199,-0.816376309,-0.528058325,-1.495183358,-0.627948892,-0.616604766
0,-0.299537892,-0.027045214,1.625737111,0.029632521,-0.168849307,0.502847983,-0.478330457,-0.144040069,0.711807216,-0.80099082,0.811069642,1.848694134,-0.453551324,-0.619960444,-0.71175873,0.579892733,0.336255718,0.050545211,0.160647471,-0.162248102,0.792045818,0.86100636,-0.528058325,-1.473519413,-0.627646073,-0.583347408
0,-0.460484627,-0.652904872,-0.332593477,-0.092547042,-0.606258764,-0.125970885,2.042218736,-0.358357345,0.144455153,-0.069126327,-0.278032935,-0.345008606,-0.453551324,3.407531988,1.13860975,-0.342807209,-1.18531417,-1.145499974,-0.142497108,-0.061140219,-0.436845582,-0.52192928,-0.528058325,-1.495662029,-0.629765809,-0.623558577
0,-0.426414397,0.003749534,2.621363971,0.085358873,-0.470138292,0.271743613,0.155345409,-0.320818696,0.730207823,-0.841080213,5.365718545,0.440815206,-0.453551324,-0.746089551,-2.585357511,0.604078838,-0.06096828,-0.230877185,0.016028039,0.143264756,-0.554027796,-0.553304783,-0.528058325,-1.069354165,-0.62370942,-0.585463785
0,-0.456947208,-0.300657082,0.790695228,0.059046616,-0.583966082,-0.844365091,1.606702677,-0.360939152,0.602936955,-0.648091742,1.714671049,0.132336146,-0.453551324,1.19249754,-0.711946071,0.217101143,-0.98558007,-0.512299582,0.207926901,0.203051275,-0.225308858,-0.22506875,-0.528058325,-12.25938708,-0.495919609,-0.511088239
0,-0.421146565,-0.286130201,0.23400064,0.025314196,-0.456965343,0.164253208,-0.015594644,-0.314172934,0.725607672,-0.953889899,0.494912913,0.400925673,-0.453551324,-0.378069007,-0.711946071,0.717753536,0.313813684,-1.075144374,-0.106342249,0.236327287,0.100366386,0.133738286,-0.528058325,-1.074400875,-0.628251712,-0.607534578
0,-0.443633274,0.290573926,1.743499428,0.071593113,-0.49817303,-0.283623479,1.615412998,-0.355191559,1.139621339,-1.561756969,1.286131272,0.701426826,-0.453551324,0.765731933,-2.585357511,2.532920788,-0.940696002,0.718923403,2.708174392,0.774014424,-2.243277894,-2.277348457,-0.528058325,-12.25938708,-0.514694415,-0.56611405
0,-0.454505827,-0.158476648,-0.332708028,-0.092679705,-0.571130901,-0.860488652,0.754179991,-0.366498916,0.725607672,-0.755307559,-0.27858701,-0.356421445,-0.453551324,0.760548545,-0.16153779,0.62947425,0.27790643,0.331967607,0.28301776,0.780085275,0.587357406,0.66229484,-0.528058325,-1.060432658,-0.118000926,-0.09748764
0,-0.454506087,-0.054046282,-0.332941411,-0.093109779,-0.57450858,-1.179376853,0.620258803,-0.367974234,0.510933918,-0.501718843,-0.278818122,-0.357529487,-0.453551324,0.762276341,0.78490967,0.24370586,0.295860057,0.12090081,-0.106342249,0.780664153,0.351471131,0.16833179,-0.528058325,-1.060763311,0.312002704,0.325787826
0,-0.457541318,-0.455823081,-0.331965054,-0.091865526,-0.558633487,0.111105174,4.943844481,-0.360679605,-1.192655655,1.327476235,-0.279017901,-0.358859139,-0.453551324,0.169642319,-0.504746766,-0.903924867,-4.190302489,0.718923403,6.509996772,1.263909394,-0.410974184,-0.565372284,-0.528058325,-1.086344105,2.1016657,2.091451201
0,-0.289319955,-0.116647043,-0.1931554,-0.036884553,-0.147907696,0.367887808,-0.465264975,-0.245154001,0.730207823,-0.841080213,-0.09715535,0.511729933,1.775648014,-0.626871628,0.011752769,0.779428107,0.300348464,-0.371588383,0.182896615,1.275234352,-0.366840623,-0.345743762,-0.528058325,-1.063405371,-0.617047392,-0.611767332
0,-0.375439146,-0.209690621,1.861261744,0.074755422,-0.334693356,0.432382051,-0.195245018,-0.214356735,0.533934677,-0.480275679,2.32131762,3.637518108,-0.453551324,-0.516292685,0.326860573,0.244915165,-0.242748753,0.472678806,0.038277183,1.479774049,-0.399560332,-0.42780277,-0.528058325,-0.910282311,-0.596455669,-0.579416993
0,-0.459938085,-0.563700942,-0.333130901,-0.09328224,-0.607272068,-2.242934692,0.741114509,-0.369230986,-0.583902225,0.669264347,-0.279243015,-0.36018879,-0.453551324,1.135480273,-0.315344869,-0.470993571,0.446221683,-0.864077577,-0.826658267,1.650580946,-0.679580168,-0.7238588,-0.528058325,-0.896806926,2.395400574,2.425234141
0,-0.458690692,-0.013105843,3.873926795,0.109952376,-0.593085815,-0.417389316,1.678562827,-0.364688236,0.187389904,-0.084975622,1.920961119,1.543982419,-0.453551324,2.317292724,-2.585357511,0.094961308,-0.839706851,0.402323207,0.28301776,-0.345137761,-2.167185547,-2.230687452,-0.528058325,-12.25938708,-0.617653031,-0.563090654
0,-0.27577216,-0.070663207,1.20821617,0.065398691,-0.142841177,0.462240497,-0.543657866,-0.120604026,0.770075806,-0.911935884,0.984575735,2.55684416,-0.453551324,-0.659699752,0.867714456,0.492822751,0.410314429,-0.793721978,-0.153621679,0.66095429,0.041014356,0.058919779,-0.528058325,-0.86542127,-0.626434795,-0.612069672
0,-0.418981383,-0.435827611,2.814065944,0.062950602,-0.475204811,0.474781044,-0.522970853,-0.234594548,-3.055717159,2.780949796,0.396137857,0.241921559,-0.453551324,-0.403985946,-0.711946071,-1.66941512,0.666153614,0.718923403,-0.999089129,0.757498508,1.056847185,0.804691354,-0.528058325,-0.877387954,-0.251241487,-0.54978771
0,-0.356019266,1.702739654,-0.330594729,-0.090561113,-0.307671923,0.386997214,-0.531681174,-0.341691715,-0.245024371,0.341090714,-0.278147924,-0.344676193,-0.453551324,-0.556031993,-0.374357329,-0.279923334,0.612292733,0.12090081,-0.337177112,1.134613311,1.000538848,1.025928876,-0.528058325,-0.878346386,-0.045324256,-0.027949528
0,-0.427344426,6.444481578,-0.331815175,-0.090543219,-0.469800524,-3.834987022,0.034489703,-0.371163107,0.711807216,-0.80099082,-0.27902671,-0.331268878,-0.453551324,-0.201833817,0.452753822,0.600450923,0.327278904,0.050545211,0.174553186,0.2340223,1.032497634,1.105574384,-0.438600521,-0.532158017,-0.19370579,-0.194236318
0,-0.320248241,0.179804479,0.190107413,-0.031879776,-0.199923956,0.49389045,-0.1310064,-0.236264526,0.555402053,-0.573506825,0.937437115,3.154411534,-0.453551324,-0.606138076,0.112916986,0.352543337,-0.996801087,-0.371588383,0.372014334,0.329398238,-0.456629592,-0.442283772,-0.528058325,-0.525930788,-0.552849667,-0.583347408
0,-0.288012163,0.389182335,5.308485926,0.115781822,-0.1847244,0.520165882,-0.590475842,-0.172088188,-0.245024371,0.341090714,4.424507484,3.49347257,-0.453551324,-0.746089551,-2.585357511,-0.219458069,0.320546294,0.12090081,-0.462328544,0.377205139,0.448108411,0.46116982,-0.528058325,-0.53086954,-0.622195323,-0.593324616
0,-0.459324428,-0.466704237,0.099109259,0.045034351,-0.602205549,-1.378831271,1.005690515,-0.363154178,0.648938474,-0.756239871,0.830632933,0.382421361,-0.453551324,2.621384816,-2.585357511,0.189287122,0.244243379,-1.356566771,-0.576355404,0.57393314,0.343100972,0.357389309,-0.528058325,-0.546280437,-0.550427111,-0.556439182
